order_id,customer_id,captain_id,restaurant_id,district,order_time,delivery_time_min,prep_time_min,weather,traffic_level,order_value_sar,status,hour_of_day,day_of_week,is_peak_hour,is_delayed
ORD031741,CUST03936,CAP134,REST021,حطين,2026-01-22 12:22:00,68,33,عاصف,متوسط,139.24,delayed,12,Thursday,1,1
ORD031742,CUST04571,CAP178,REST017,السليمانية,2025-03-24 16:42:00,53,14,صافي,كثيف,75.68,delayed,16,Monday,0,1
ORD031743,CUST01577,CAP007,REST055,المروج,2026-05-22 08:51:00,48,32,غائم,متوسط,232.31,delivered,8,Friday,0,0
ORD031744,CUST01261,CAP175,REST079,المروج,2025-02-14 08:14:00,59,19,بارد,شديد الكثافة,36.13,delayed,8,Friday,0,1
ORD031745,CUST03943,CAP049,REST054,الملقا,2025-02-28 07:55:00,51,23,حار جداً,متوسط,266.26,delayed,7,Friday,0,1
ORD031746,CUST01127,CAP152,REST040,حطين,2025-05-17 23:40:00,30,5,صافي,خفيف,167.06,delivered,23,Saturday,0,0
ORD031747,CUST04140,CAP066,REST077,العليا,2025-06-28 19:51:00,35,16,صافي,خفيف,343.86,delivered,19,Saturday,1,0
ORD031748,CUST01497,CAP135,REST052,العليا,2025-01-05 16:40:00,23,10,غائم,متوسط,30.55,delivered,16,Sunday,0,0
ORD031749,CUST03410,CAP174,REST063,حطين,2025-06-07 16:26:00,45,18,غائم,كثيف,35.2,delivered,16,Saturday,0,0
ORD031750,CUST01061,CAP012,REST015,الربوة,2025-08-12 22:59:00,47,8,عاصف,شديد الكثافة,307.5,delivered,22,Tuesday,0,0
ORD031751,CUST02001,CAP086,REST044,العليا,2025-05-16 15:17:00,50,5,غائم,شديد الكثافة,257.58,delivered,15,Friday,0,0
ORD031752,CUST00129,CAP080,REST043,حطين,2025-05-09 07:15:00,62,33,غائم,كثيف,147.47,delayed,7,Friday,0,1
ORD031753,CUST03867,CAP128,REST078,المروج,2025-01-22 18:08:00,56,25,صافي,متوسط,215.82,delayed,18,Wednesday,0,1
ORD031754,CUST00520,CAP093,REST045,النخيل,2025-10-29 19:05:00,56,19,حار جداً,شديد الكثافة,39.7,delayed,19,Wednesday,1,1
ORD031755,CUST01593,CAP120,REST044,العليا,2026-05-18 19:43:00,50,5,بارد,شديد الكثافة,134.22,delivered,19,Monday,1,0
ORD031756,CUST03095,CAP191,REST042,الورود,2025-09-07 11:30:00,31,8,صافي,متوسط,169.8,delivered,11,Sunday,0,0
ORD031757,CUST00203,CAP086,REST061,النخيل,2025-08-11 23:34:00,52,21,عاصف,متوسط,214.3,delayed,23,Monday,0,1
ORD031758,CUST03041,CAP032,REST068,الملقا,2025-09-16 09:51:00,50,34,غائم,كثيف,221.95,delivered,9,Tuesday,0,0
ORD031759,CUST01579,CAP051,REST039,السليمانية,2025-10-03 08:34:00,27,12,غائم,خفيف,278.25,delivered,8,Friday,0,0
ORD031760,CUST00306,CAP055,REST071,حطين,2026-03-09 20:06:00,22,5,بارد,خفيف,196.19,delivered,20,Monday,1,0
ORD031761,CUST02794,CAP013,REST007,الياسمين,2025-09-19 08:18:00,73,22,عاصف,شديد الكثافة,20.93,cancelled,8,Friday,0,1
ORD031762,CUST03171,CAP101,REST008,النخيل,2026-03-11 20:30:00,43,11,غائم,كثيف,149.57,delivered,20,Wednesday,1,0
ORD031763,CUST04449,CAP064,REST076,النخيل,2025-07-07 21:00:00,39,16,صافي,خفيف,310.29,delivered,21,Monday,1,0
ORD031764,CUST01145,CAP115,REST017,السليمانية,2025-02-26 08:00:00,41,12,غائم,شديد الكثافة,193.9,delivered,8,Wednesday,0,0
ORD031765,CUST00475,CAP177,REST066,العليا,2025-02-13 21:32:00,65,18,حار جداً,شديد الكثافة,31.74,delayed,21,Thursday,1,1
ORD031766,CUST01497,CAP054,REST052,العليا,2025-06-25 21:02:00,56,8,حار جداً,شديد الكثافة,203.14,delayed,21,Wednesday,1,1
ORD031767,CUST04994,CAP021,REST058,الربوة,2025-10-27 12:16:00,34,9,صافي,متوسط,122.3,delivered,12,Monday,1,0
ORD031768,CUST01645,CAP031,REST014,الورود,2025-03-18 21:38:00,53,29,صافي,خفيف,237.58,delayed,21,Tuesday,1,1
ORD031769,CUST02542,CAP008,REST014,الورود,2025-08-08 19:11:00,80,31,صافي,شديد الكثافة,344.55,delayed,19,Friday,1,1
ORD031770,CUST02267,CAP038,REST004,الياسمين,2026-03-19 14:13:00,58,19,صافي,كثيف,138.22,delayed,14,Thursday,0,1
ORD031771,CUST02460,CAP196,REST057,المروج,2026-02-21 14:53:00,77,31,عاصف,كثيف,144.87,delayed,14,Saturday,0,1
ORD031772,CUST04716,CAP005,REST052,العليا,2025-08-20 21:21:00,43,13,بارد,متوسط,308.59,delivered,21,Wednesday,1,0
ORD031773,CUST00242,CAP127,REST066,العليا,2026-04-20 09:52:00,53,10,غائم,كثيف,75.92,delayed,9,Monday,0,1
ORD031774,CUST02538,CAP060,REST067,حطين,2026-04-24 17:33:00,49,35,بارد,متوسط,41.02,delivered,17,Friday,0,0
ORD031775,CUST03480,CAP189,REST036,الياسمين,2025-05-13 07:30:00,56,29,صافي,كثيف,19.76,delayed,7,Tuesday,0,1
ORD031776,CUST03861,CAP092,REST045,النخيل,2025-04-16 21:34:00,82,26,عاصف,شديد الكثافة,244.81,delayed,21,Wednesday,1,1
ORD031777,CUST04698,CAP170,REST076,النخيل,2026-02-08 17:51:00,53,21,بارد,شديد الكثافة,335.53,delayed,17,Sunday,0,1
ORD031778,CUST02087,CAP111,REST026,الملقا,2025-02-22 17:05:00,43,16,صافي,خفيف,246.72,delivered,17,Saturday,0,0
ORD031779,CUST04780,CAP069,REST073,العليا,2025-08-04 17:28:00,63,34,عاصف,كثيف,97.12,delayed,17,Monday,0,1
ORD031780,CUST03570,CAP173,REST048,حطين,2025-03-24 09:36:00,45,6,عاصف,متوسط,18.03,delivered,9,Monday,0,0
ORD031781,CUST03687,CAP119,REST009,النخيل,2025-12-30 12:41:00,47,14,عاصف,كثيف,145.71,delivered,12,Tuesday,1,0
ORD031782,CUST04852,CAP004,REST014,الورود,2026-01-28 07:52:00,78,31,حار جداً,شديد الكثافة,339.9,cancelled,7,Wednesday,0,1
ORD031783,CUST04476,CAP001,REST010,حطين,2025-10-26 11:34:00,49,8,حار جداً,كثيف,110.24,delivered,11,Sunday,0,0
ORD031784,CUST04059,CAP147,REST012,النخيل,2025-07-17 10:21:00,67,35,بارد,شديد الكثافة,62.46,delayed,10,Thursday,0,1
ORD031785,CUST02469,CAP194,REST070,الياسمين,2025-05-27 20:13:00,49,20,صافي,شديد الكثافة,348.21,delivered,20,Tuesday,1,0
ORD031786,CUST02759,CAP108,REST025,العليا,2025-09-30 10:23:00,44,30,بارد,خفيف,75.59,delivered,10,Tuesday,0,0
ORD031787,CUST01315,CAP110,REST032,المروج,2026-03-31 08:49:00,82,36,صافي,شديد الكثافة,266.65,delayed,8,Tuesday,0,1
ORD031788,CUST03746,CAP198,REST061,النخيل,2026-03-03 12:56:00,72,20,صافي,شديد الكثافة,127.81,delayed,12,Tuesday,1,1
ORD031789,CUST00033,CAP102,REST025,العليا,2025-12-19 22:02:00,70,30,غائم,شديد الكثافة,277.76,delayed,22,Friday,0,1
ORD031790,CUST00930,CAP142,REST070,الياسمين,2026-01-01 21:13:00,55,21,صافي,كثيف,252.6,delayed,21,Thursday,1,1
ORD031791,CUST03792,CAP164,REST057,المروج,2025-08-14 13:51:00,59,23,غائم,شديد الكثافة,214.32,delayed,13,Thursday,1,1
ORD031792,CUST00204,CAP107,REST060,النخيل,2026-01-13 18:50:00,31,8,عاصف,متوسط,342.45,delivered,18,Tuesday,0,0
ORD031793,CUST01588,CAP191,REST063,حطين,2025-06-01 13:39:00,64,22,حار جداً,شديد الكثافة,141.18,delayed,13,Sunday,1,1
ORD031794,CUST01360,CAP083,REST041,الشهداء,2025-03-13 12:11:00,55,14,غائم,خفيف,78.96,delayed,12,Thursday,1,1
ORD031795,CUST00812,CAP180,REST065,السليمانية,2025-06-30 21:14:00,41,22,صافي,كثيف,73.43,delivered,21,Monday,1,0
ORD031796,CUST03699,CAP130,REST034,حطين,2025-08-25 14:52:00,43,13,بارد,شديد الكثافة,160.82,delivered,14,Monday,0,0
ORD031797,CUST02823,CAP030,REST028,المروج,2025-06-17 23:43:00,63,20,صافي,شديد الكثافة,127.23,cancelled,23,Tuesday,0,1
ORD031798,CUST04634,CAP015,REST023,الورود,2025-02-22 18:03:00,22,6,بارد,خفيف,86.6,delivered,18,Saturday,0,0
ORD031799,CUST00935,CAP021,REST001,الملقا,2025-12-14 22:02:00,66,31,صافي,متوسط,81.87,cancelled,22,Sunday,0,1
ORD031800,CUST01918,CAP187,REST012,النخيل,2026-04-16 22:27:00,76,33,غائم,كثيف,252.46,delayed,22,Thursday,0,1
ORD031801,CUST03029,CAP086,REST047,النخيل,2026-03-19 22:31:00,77,25,عاصف,شديد الكثافة,155.03,delayed,22,Thursday,0,1
ORD031802,CUST02115,CAP182,REST059,الملقا,2025-09-17 11:16:00,49,31,بارد,خفيف,31.49,delivered,11,Wednesday,0,0
ORD031803,CUST03664,CAP096,REST063,حطين,2025-03-01 21:31:00,56,22,عاصف,كثيف,266.08,delayed,21,Saturday,1,1
ORD031804,CUST03136,CAP167,REST029,السليمانية,2025-06-11 08:36:00,59,18,صافي,شديد الكثافة,215.72,delayed,8,Wednesday,0,1
ORD031805,CUST01156,CAP021,REST034,حطين,2025-02-12 23:37:00,38,10,غائم,خفيف,337.84,delivered,23,Wednesday,0,0
ORD031806,CUST04649,CAP149,REST012,النخيل,2026-05-21 20:01:00,70,31,بارد,كثيف,225.35,delayed,20,Thursday,1,1
ORD031807,CUST02561,CAP138,REST053,الملقا,2025-11-15 13:34:00,38,9,صافي,خفيف,64.78,delivered,13,Saturday,1,0
ORD031808,CUST01935,CAP078,REST024,الملقا,2025-11-18 07:17:00,53,27,غائم,شديد الكثافة,249.69,delayed,7,Tuesday,0,1
ORD031809,CUST02987,CAP036,REST011,حطين,2025-07-19 22:33:00,68,29,بارد,شديد الكثافة,234.33,delayed,22,Saturday,0,1
ORD031810,CUST01830,CAP161,REST066,العليا,2026-03-28 16:47:00,32,11,صافي,متوسط,279.68,delivered,16,Saturday,0,0
ORD031811,CUST03235,CAP120,REST003,النخيل,2026-03-20 07:00:00,49,22,حار جداً,متوسط,62.72,delivered,7,Friday,0,0
ORD031812,CUST02402,CAP107,REST076,النخيل,2025-03-18 23:46:00,56,15,غائم,شديد الكثافة,30.67,delayed,23,Tuesday,0,1
ORD031813,CUST03731,CAP111,REST039,السليمانية,2026-03-26 21:34:00,36,6,غائم,شديد الكثافة,158.59,delivered,21,Thursday,1,0
ORD031814,CUST03014,CAP034,REST059,الملقا,2026-01-02 13:25:00,77,32,حار جداً,متوسط,157.27,delayed,13,Friday,1,1
ORD031815,CUST00014,CAP012,REST009,النخيل,2025-05-14 17:07:00,48,12,غائم,كثيف,134.71,delivered,17,Wednesday,0,0
ORD031816,CUST04630,CAP110,REST071,حطين,2026-04-19 13:42:00,34,5,حار جداً,كثيف,73.42,delivered,13,Sunday,1,0
ORD031817,CUST01365,CAP043,REST073,العليا,2026-02-06 10:42:00,56,35,صافي,متوسط,21.06,delayed,10,Friday,0,1
ORD031818,CUST02562,CAP080,REST078,المروج,2025-06-10 12:30:00,48,24,صافي,خفيف,150.52,delivered,12,Tuesday,1,0
ORD031819,CUST02015,CAP024,REST068,الملقا,2025-05-26 11:50:00,66,32,عاصف,كثيف,95.33,cancelled,11,Monday,0,1
ORD031820,CUST03677,CAP035,REST056,الورود,2025-01-31 22:55:00,54,39,حار جداً,خفيف,58.16,delayed,22,Friday,0,1
ORD031821,CUST00561,CAP103,REST078,المروج,2025-10-11 19:15:00,61,30,صافي,متوسط,306.98,delayed,19,Saturday,1,1
ORD031822,CUST04335,CAP055,REST057,المروج,2025-12-23 15:02:00,68,27,عاصف,متوسط,273.44,cancelled,15,Tuesday,0,1
ORD031823,CUST01021,CAP084,REST002,الملقا,2025-08-08 15:04:00,44,14,عاصف,خفيف,322.3,delivered,15,Friday,0,0
ORD031824,CUST00788,CAP064,REST057,المروج,2025-12-04 22:08:00,55,25,عاصف,شديد الكثافة,172.89,delayed,22,Thursday,0,1
ORD031825,CUST01195,CAP118,REST026,الملقا,2025-04-24 09:08:00,34,12,غائم,شديد الكثافة,193.21,delivered,9,Thursday,0,0
ORD031826,CUST04591,CAP094,REST006,العليا,2025-04-19 09:31:00,68,34,عاصف,خفيف,26.5,delayed,9,Saturday,0,1
ORD031827,CUST03909,CAP040,REST057,المروج,2026-04-02 11:01:00,67,31,بارد,شديد الكثافة,307.34,cancelled,11,Thursday,0,1
ORD031828,CUST01008,CAP144,REST007,الياسمين,2025-05-15 22:38:00,53,20,غائم,شديد الكثافة,182.51,cancelled,22,Thursday,0,1
ORD031829,CUST03838,CAP162,REST052,العليا,2025-07-17 19:13:00,32,13,غائم,كثيف,258.57,delivered,19,Thursday,1,0
ORD031830,CUST00099,CAP184,REST053,الملقا,2025-08-05 19:17:00,60,9,بارد,شديد الكثافة,289.62,delayed,19,Tuesday,1,1
ORD031831,CUST00565,CAP102,REST040,حطين,2026-01-24 19:24:00,23,5,بارد,كثيف,149.29,delivered,19,Saturday,1,0
ORD031832,CUST04350,CAP126,REST070,الياسمين,2025-12-24 20:31:00,69,22,عاصف,متوسط,80.4,delayed,20,Wednesday,1,1
ORD031833,CUST03522,CAP146,REST003,النخيل,2025-08-04 14:36:00,35,16,غائم,شديد الكثافة,259.86,delivered,14,Monday,0,0
ORD031834,CUST02318,CAP164,REST003,النخيل,2025-09-25 18:20:00,36,22,بارد,خفيف,170.22,delivered,18,Thursday,0,0
ORD031835,CUST00985,CAP151,REST008,النخيل,2025-01-14 19:05:00,61,15,حار جداً,شديد الكثافة,67.91,delayed,19,Tuesday,1,1
ORD031836,CUST01179,CAP087,REST045,النخيل,2025-05-29 22:25:00,52,19,حار جداً,شديد الكثافة,121.76,delayed,22,Thursday,0,1
ORD031837,CUST00813,CAP038,REST006,العليا,2026-01-03 13:29:00,89,38,عاصف,شديد الكثافة,263.11,delayed,13,Saturday,1,1
ORD031838,CUST00250,CAP167,REST076,النخيل,2025-10-05 21:02:00,43,21,صافي,كثيف,69.98,delivered,21,Sunday,1,0
ORD031839,CUST01900,CAP079,REST060,النخيل,2025-01-13 21:38:00,43,7,عاصف,خفيف,84.09,cancelled,21,Monday,1,0
ORD031840,CUST04709,CAP162,REST007,الياسمين,2025-01-09 21:12:00,42,24,بارد,متوسط,145.03,delivered,21,Thursday,1,0
ORD031841,CUST02521,CAP112,REST032,المروج,2025-01-01 20:32:00,85,37,عاصف,كثيف,220.16,cancelled,20,Wednesday,1,1
ORD031842,CUST03289,CAP156,REST009,النخيل,2025-02-11 08:19:00,53,8,بارد,شديد الكثافة,157.44,delayed,8,Tuesday,0,1
ORD031843,CUST02030,CAP142,REST032,المروج,2026-03-30 23:27:00,61,33,غائم,شديد الكثافة,177.77,delayed,23,Monday,0,1
ORD031844,CUST03461,CAP197,REST063,حطين,2025-01-10 15:36:00,59,25,صافي,متوسط,40.16,cancelled,15,Friday,0,1
ORD031845,CUST01879,CAP078,REST013,النخيل,2026-02-20 10:33:00,44,13,بارد,كثيف,145.72,delivered,10,Friday,0,0
ORD031846,CUST01418,CAP057,REST042,الورود,2026-03-02 09:32:00,43,12,بارد,شديد الكثافة,52.42,cancelled,9,Monday,0,0
ORD031847,CUST04399,CAP163,REST003,النخيل,2025-10-02 18:49:00,51,22,بارد,متوسط,140.89,delayed,18,Thursday,0,1
ORD031848,CUST03341,CAP130,REST077,العليا,2025-04-18 15:43:00,42,20,غائم,متوسط,18.36,cancelled,15,Friday,0,0
ORD031849,CUST04995,CAP128,REST019,النخيل,2025-12-16 20:28:00,59,8,عاصف,خفيف,221.63,delayed,20,Tuesday,1,1
ORD031850,CUST00414,CAP115,REST031,الورود,2025-09-05 19:59:00,45,12,حار جداً,متوسط,259.86,delivered,19,Friday,1,0
ORD031851,CUST00784,CAP018,REST054,الملقا,2025-06-28 23:44:00,54,23,غائم,شديد الكثافة,56.11,delayed,23,Saturday,0,1
ORD031852,CUST04081,CAP141,REST031,الورود,2025-08-02 12:40:00,31,13,غائم,خفيف,160.42,delivered,12,Saturday,1,0
ORD031853,CUST03050,CAP184,REST064,حطين,2025-09-25 19:28:00,82,28,عاصف,كثيف,77.41,delayed,19,Thursday,1,1
ORD031854,CUST03663,CAP112,REST037,السليمانية,2025-11-04 11:36:00,38,22,غائم,كثيف,286.95,delivered,11,Tuesday,0,0
ORD031855,CUST02747,CAP023,REST030,العليا,2026-05-14 09:33:00,47,6,حار جداً,متوسط,209.74,delivered,9,Thursday,0,0
ORD031856,CUST03029,CAP142,REST060,النخيل,2026-04-04 07:08:00,53,11,بارد,شديد الكثافة,15.6,delayed,7,Saturday,0,1
ORD031857,CUST02513,CAP200,REST004,الياسمين,2025-03-08 11:53:00,31,15,صافي,متوسط,93.06,delivered,11,Saturday,0,0
ORD031858,CUST01633,CAP196,REST018,النخيل,2025-09-13 11:32:00,53,8,غائم,شديد الكثافة,69.09,delayed,11,Saturday,0,1
ORD031859,CUST04807,CAP154,REST019,النخيل,2025-05-30 11:38:00,43,5,بارد,شديد الكثافة,120.67,delivered,11,Friday,0,0
ORD031860,CUST01383,CAP129,REST061,النخيل,2025-01-24 09:36:00,62,17,صافي,شديد الكثافة,132.46,delayed,9,Friday,0,1
ORD031861,CUST02618,CAP138,REST026,الملقا,2025-05-23 21:03:00,45,13,صافي,شديد الكثافة,185.49,delivered,21,Friday,1,0
ORD031862,CUST01211,CAP116,REST074,حطين,2025-02-14 15:03:00,62,35,بارد,خفيف,311.6,delayed,15,Friday,0,1
ORD031863,CUST03030,CAP002,REST063,حطين,2025-09-19 20:57:00,67,22,حار جداً,شديد الكثافة,114.4,delayed,20,Friday,1,1
ORD031864,CUST03900,CAP102,REST011,حطين,2026-03-20 19:32:00,62,27,بارد,خفيف,224.9,delayed,19,Friday,1,1
ORD031865,CUST02200,CAP033,REST049,النخيل,2026-03-14 22:22:00,35,17,غائم,كثيف,215.24,delivered,22,Saturday,0,0
ORD031866,CUST02357,CAP004,REST038,المروج,2026-05-10 16:01:00,31,13,غائم,كثيف,262.88,delivered,16,Sunday,0,0
ORD031867,CUST04367,CAP121,REST040,حطين,2025-10-02 07:23:00,29,8,صافي,خفيف,307.63,delivered,7,Thursday,0,0
ORD031868,CUST00391,CAP051,REST069,النخيل,2025-09-05 10:42:00,41,16,حار جداً,خفيف,265.4,delivered,10,Friday,0,0
ORD031869,CUST00450,CAP032,REST007,الياسمين,2025-02-19 16:46:00,52,22,بارد,خفيف,137.16,delayed,16,Wednesday,0,1
ORD031870,CUST02158,CAP137,REST019,النخيل,2025-10-09 17:38:00,38,5,غائم,خفيف,109.1,delivered,17,Thursday,0,0
ORD031871,CUST00638,CAP128,REST061,النخيل,2025-10-31 09:33:00,48,18,بارد,شديد الكثافة,229.08,delivered,9,Friday,0,0
ORD031872,CUST02652,CAP002,REST059,الملقا,2026-04-06 20:17:00,56,32,حار جداً,متوسط,99.37,delayed,20,Monday,1,1
ORD031873,CUST00304,CAP116,REST026,الملقا,2026-03-29 17:20:00,40,16,صافي,متوسط,267.08,delivered,17,Sunday,0,0
ORD031874,CUST02706,CAP103,REST069,النخيل,2026-03-19 11:07:00,60,22,عاصف,كثيف,42.06,delayed,11,Thursday,0,1
ORD031875,CUST03934,CAP028,REST079,المروج,2025-11-15 20:51:00,53,15,حار جداً,متوسط,316.89,delayed,20,Saturday,1,1
ORD031876,CUST02645,CAP118,REST030,العليا,2025-03-12 21:17:00,46,9,عاصف,متوسط,162.3,delivered,21,Wednesday,1,0
ORD031877,CUST04998,CAP015,REST060,النخيل,2025-03-29 11:03:00,54,8,عاصف,كثيف,24.1,delayed,11,Saturday,0,1
ORD031878,CUST03084,CAP130,REST017,السليمانية,2026-01-22 10:16:00,41,18,عاصف,خفيف,82.46,delivered,10,Thursday,0,0
ORD031879,CUST01450,CAP053,REST028,المروج,2025-04-01 17:46:00,44,24,صافي,كثيف,270.47,delivered,17,Tuesday,0,0
ORD031880,CUST02718,CAP107,REST018,النخيل,2025-08-16 21:40:00,35,10,عاصف,كثيف,131.75,delivered,21,Saturday,1,0
ORD031881,CUST01508,CAP172,REST003,النخيل,2025-11-28 11:11:00,51,21,عاصف,كثيف,223.48,delayed,11,Friday,0,1
ORD031882,CUST04852,CAP015,REST007,الياسمين,2025-06-08 21:43:00,55,18,صافي,كثيف,22.57,delayed,21,Sunday,1,1
ORD031883,CUST04689,CAP152,REST052,العليا,2025-03-15 21:28:00,50,16,عاصف,شديد الكثافة,320.74,delivered,21,Saturday,1,0
ORD031884,CUST04008,CAP160,REST080,الملقا,2025-10-09 20:53:00,50,22,حار جداً,كثيف,95.59,delivered,20,Thursday,1,0
ORD031885,CUST02034,CAP188,REST064,حطين,2025-01-11 18:20:00,45,23,بارد,خفيف,224.45,delivered,18,Saturday,0,0
ORD031886,CUST03590,CAP190,REST026,الملقا,2025-01-14 08:08:00,68,16,حار جداً,شديد الكثافة,296.34,cancelled,8,Tuesday,0,1
ORD031887,CUST04804,CAP007,REST069,النخيل,2026-01-08 22:58:00,57,19,بارد,شديد الكثافة,284.48,delayed,22,Thursday,0,1
ORD031888,CUST01303,CAP025,REST068,الملقا,2026-01-01 14:07:00,69,32,غائم,كثيف,293.83,cancelled,14,Thursday,0,1
ORD031889,CUST01861,CAP197,REST074,حطين,2026-02-22 15:58:00,70,32,غائم,شديد الكثافة,246.2,delayed,15,Sunday,0,1
ORD031890,CUST00011,CAP053,REST071,حطين,2025-01-03 07:39:00,25,10,بارد,متوسط,49.2,delivered,7,Friday,0,0
ORD031891,CUST01010,CAP148,REST015,الربوة,2026-04-25 10:43:00,52,9,بارد,شديد الكثافة,186.33,delayed,10,Saturday,0,1
ORD031892,CUST03148,CAP086,REST073,العليا,2025-12-25 20:27:00,76,28,بارد,شديد الكثافة,20.7,delayed,20,Thursday,1,1
ORD031893,CUST04930,CAP099,REST039,السليمانية,2025-11-13 19:36:00,44,9,بارد,متوسط,81.2,delivered,19,Thursday,1,0
ORD031894,CUST02819,CAP084,REST005,حطين,2026-03-07 13:47:00,60,20,غائم,شديد الكثافة,179.36,delayed,13,Saturday,1,1
ORD031895,CUST04958,CAP061,REST074,حطين,2026-01-18 20:23:00,76,35,بارد,شديد الكثافة,238.98,delayed,20,Sunday,1,1
ORD031896,CUST03225,CAP045,REST055,المروج,2025-02-27 23:28:00,72,30,عاصف,شديد الكثافة,167.89,delayed,23,Thursday,0,1
ORD031897,CUST04026,CAP177,REST049,النخيل,2025-10-14 20:26:00,45,14,حار جداً,خفيف,261.82,delivered,20,Tuesday,1,0
ORD031898,CUST03749,CAP122,REST044,العليا,2025-11-30 14:34:00,34,5,بارد,شديد الكثافة,108.97,delivered,14,Sunday,0,0
